seedId,temperature,hydrometry_rate,sunshine_rate,rainfall,humidity_rate,soil_type,moisture,water_level,suitable_plantation_location,seed_name,plant_name,season,soil_num,humidity_rate_tens,rainfall_tens,hydrometry_rate_tens,sunshine_rate_tens
8890,14,50,55,65,70,Loamy,6,2,Andorra/Pyrenees,alchemilla of the pyrenees,perennial,8,17,7,6,5,6
8912,30,80,70,90,80,Loamy,6,4,Canada/Toronto,marsh st. john's wort,perennial,12,17,8,9,8,7
8913,28,75,65,85,77,Loamy,6,4,Germany/Berlin,marsh st. john's wort,perennial,11,17,8,8,8,6
8914,32,85,75,95,82,Loamy,6,4,Australia/Sydney,marsh st. john's wort,perennial,12,17,8,10,8,8
8922,12,45,50,50,65,Loamy,6,2,Italy/Rome,spring cyclamen,perennial,8,17,6,5,4,5
8924,10,40,40,40,60,Loamy,6,2,Germany/Berlin,spring cyclamen,perennial,8,17,6,4,4,4
8928,25,70,70,90,90,Loamy,6,4,Spain/Barcelona,dauphinelle of requien,perennial,11,17,9,9,7,7
8937,10,60,50,60,70,Clayey,6,2,Canada/Toronto,alpine cystopteris,perennial,8,8,7,6,6,5
8973,20,60,70,70,70,Sandy,6,4,Switzerland/Zurich,alpine skullcap,perennial,10,31,7,7,6,7
8975,10,40,50,50,50,Sandy,6,2,Germany/Munich,alpine skullcap,perennial,8,31,5,5,4,5
8985,23,72,90,45,65,Silty,6,4,Switzerland/Zurich,scorzonera austriaca,perennial,10,41,6,4,7,9
8998,25,60,90,80,80,Clay,6,4,Mexico,liatris tenuifolia,perennial,11,5,8,8,6,9
9024,20,50,70,60,60,Sandy loam,6,2,United States/Mississippi,liatris chapmanii,perennial,10,36,6,6,5,7
9029,24,65,95,75,75,Loamy,6,4,Brazil/Rio de Janeiro,lilium hansonii,perennial,10,17,8,8,6,10
9032,20,50,70,30,40,Sandy,2,1,Nepal/Kathmandu,phlomis cashmeriana,perennial,10,31,4,3,5,7
9033,23,70,90,50,60,Silty,6,2,Afghanistan/Kabul,phlomis cashmeriana,perennial,10,41,6,5,7,9
9034,18,40,60,20,30,Loamy,2,1,Pakistan/Islamabad,phlomis cashmeriana,perennial,9,17,3,2,4,6
9035,22,55,75,35,45,Loamy,6,2,Tajikistan/Dushanbe,phlomis cashmeriana,perennial,10,17,4,4,6,8
9054,30,55,95,65,60,Loamy,6,4,India,ruellia nudiflora,perennial,12,17,6,6,6,10
9071,15,60,70,50,40,Sandy,2,1,Germany/Berlin,sedum pluricaule,perennial,9,31,4,5,6,7
9072,18,65,80,60,50,Loamy,6,2,France/Paris,sedum pluricaule,perennial,9,17,5,6,6,8
9073,20,70,90,70,60,Silty,6,2,United Kingdom/London,sedum pluricaule,perennial,10,41,6,7,7,9
9074,22,75,95,80,70,Clayey,6,4,Canada/Toronto,sedum pluricaule,perennial,10,8,7,8,8,10
9088,22,65,85,80,55,Loamy,6,4,France/Paris,stachys bullata,perennial,10,17,6,8,6,8
9089,20,70,80,100,50,Loamy,6,4,Canada/Toronto,stachys bullata,perennial,10,17,5,10,7,8
9090,25,60,70,90,60,Sandy,6,2,Germany/Berlin,stachys bullata,perennial,11,31,6,9,6,7
9091,28,80,75,120,85,Sandy,6,4,Malaysia/Kuala Lumpur,malaysian queen,perennial,11,31,8,12,8,8
9092,30,85,80,110,80,Loamy,6,4,Malaysia/Penang,malaysian queen,perennial,12,17,8,11,8,8
9093,25,75,70,100,75,Sandy,6,4,Malaysia/Johor Bahru,malaysian queen,perennial,11,31,8,10,8,7
9096,23,75,85,80,75,Epiphytic,6,4,Ecuador,tillandsia caerulea,perennial,10,12,8,8,8,8
9097,22,70,80,75,70,Epiphytic,6,4,Mexico,tillandsia caerulea,perennial,10,12,7,8,7,8
9098,25,80,90,85,80,Epiphytic,6,4,Brazil,tillandsia caerulea,perennial,11,12,8,8,8,9
9116,20,70,80,100,80,Sandy,6,4,United States/California,woodwardia areolata,perennial,10,31,8,10,7,8
9118,20,80,60,80,60,Sandy,6,4,Australia/New South Wales,woodwardia areolata,perennial,10,31,6,8,8,6
9127,30,50,95,60,65,Sandy loam,6,2,United States,agave filifera subsp. schidigera,perennial,12,36,6,6,5,10
9128,25,45,85,55,55,Sandy loam,2,1,Spain,agave filifera subsp. schidigera,perennial,11,36,6,6,4,8
9129,20,40,80,50,60,Loamy,6,2,Australia,agave filifera subsp. schidigera,perennial,10,17,6,5,4,8
9133,22,65,75,50,55,Clay,6,4,South Africa/Cape Town,aloe jucunda,perennial,10,5,6,5,6,8
9134,18,75,85,70,65,Sandy,6,4,Italy/Rome,aloe jucunda,perennial,9,31,6,7,8,8
9140,25,70,90,80,50,Loamy,6,4,France/Paris,androsace of wulfen,perennial,11,17,5,8,7,9
9141,10,60,50,50,60,Sandy,2,1,United States/New York,antennaria solitaria,perennial,8,31,6,5,6,5
9144,25,90,80,80,90,Sandy,6,4,Australia/Sydney,antennaria solitaria,perennial,11,31,9,8,9,8
9145,30,60,90,90,60,Loamy,6,2,India/Mumbai,antennaria solitaria,perennial,12,17,6,9,6,9
9154,15,70,50,40,70,Sandy,2,1,Germany/Berlin,armeria pseudoarmeria,perennial,9,31,7,4,7,5
9162,22,65,90,75,75,Peaty,6,2,Australia,astelia banksii,perennial,10,26,8,8,6,9
9193,20,40,70,50,50,Sandy,2,1,Spain/Madrid,carpobrotus modestus,perennial,10,31,5,5,4,7
9194,25,50,90,60,70,Sandy,6,4,United States/Los Angeles,carpobrotus modestus,perennial,11,31,7,6,5,9
9198,20,40,70,80,90,Loamy,6,4,Colombia,cattleya lawrenceana,perennial,10,17,9,8,4,7
9200,15,60,50,90,70,Loamy,6,4,Venezuela,cattleya lawrenceana,perennial,9,17,7,9,6,5
9203,25,70,80,70,75,Clay,6,4,United States/New York,artemisia sylvatica,perennial,11,5,8,7,7,8
9216,25,70,90,60,75,Loamy,6,2,United States/Chicago,cirsium altissimum,perennial,11,17,8,6,7,9
9219,28,60,80,60,70,Loamy,6,2,Germany/Berlin,cirsium altissimum,perennial,11,17,7,6,6,8
9225,21,42,62,33,52,Sandy,2,1,Zambia,conophytum subfenestratum,perennial,10,31,5,3,4,6
9227,30,70,90,20,40,Sandy,2,1,Mexico/Baja California,atriplex californica,perennial,12,31,4,2,7,9
9232,25,50,80,30,60,Sandy,2,1,USA/Arizona,coryphantha macromeris,perennial,11,31,6,3,5,8
9233,35,30,90,10,40,Sandy,2,1,USA/Texas,coryphantha macromeris,perennial,13,31,4,1,3,9
9236,22,60,70,50,70,Sandy loam,6,2,Italy/Florence,round-leaved daisy,perennial,10,36,7,5,6,7
9240,23,75,85,65,75,Sandy loam,6,4,United States/New York,round-leaved daisy,perennial,10,36,8,6,8,8
9241,28,65,90,120,75,Loamy,6,4,India/Kerala,amada turmeric,perennial,11,17,8,12,6,9
9253,24,70,90,80,80,Clayey,6,4,Germany/Berlin,chinese delphinium,perennial,10,8,8,8,7,9
9262,30,65,90,75,75,Sandy,6,2,India/Delhi,dicliptera brachiata,perennial,12,31,8,8,6,9
9281,20,40,60,50,60,Sandy,6,4,United States/New York,erythronium umbilicatum,perennial,10,31,6,5,4,6
9289,25,40,50,30,40,Loamy,6,2,Thailand/Bangkok,synadenium,perennial,11,17,4,3,4,5
9299,22,55,90,50,70,Loamy,6,2,Canada/Toronto,geum vernum,perennial,10,17,7,5,6,9
9341,15,80,50,40,70,Loamy,6,2,Greece,helleborus cyclophyllus,perennial,9,17,7,4,8,5
9344,22,65,80,70,85,Loamy,6,4,United Kingdom/London,helleborus cyclophyllus,perennial,10,17,8,7,6,8
9345,25,60,90,80,90,Loamy,6,4,France/Paris,helleborus cyclophyllus,perennial,11,17,9,8,6,9
9385,18,70,75,65,65,Loamy,6,1,Greece,pinellia cordata,perennial,9,17,6,6,7,8
9410,18,50,70,65,65,Sandy,2,2,Mexico/Mexico City,sisyrinchium atlanticum,perennial,9,31,6,6,5,7
9419,22,65,90,75,70,Clay,6,4,Argentina/Buenos Aires,solidago sphacelata,perennial,10,5,7,8,6,9
9422,15,50,70,60,60,Sandy Loam,6,2,Australia/Sydney,false heather aster,perennial,9,34,6,6,5,7
9423,18,55,75,65,65,Silty Loam,6,2,Germany/Berlin,false heather aster,perennial,9,42,6,6,6,8
9472,20,65,75,55,75,Loamy,6,2,Chile/Santiago,alstroemeria pulchra,perennial,10,17,8,6,6,8
9473,25,55,65,45,70,Sandy,6,2,Ecuador/Quito,alstroemeria pulchra,perennial,11,31,7,4,6,6
9502,18,65,60,70,70,Clay,6,4,New Zealand,blechnum fluviatile,perennial,9,5,7,7,6,6
9503,22,75,70,80,80,Peaty,6,4,United Kingdom,blechnum fluviatile,perennial,10,26,8,8,8,7
9504,25,80,90,90,85,Sandy,6,4,Brazil,blechnum fluviatile,perennial,11,31,8,9,8,9
9505,15,60,40,50,70,Loamy,6,2,Canada,blechnum fluviatile,perennial,9,17,7,5,6,4
9531,25,60,70,80,70,Clay,6,4,United States/New York,corydalis caseana,perennial,11,5,7,8,6,7
9546,25,40,80,50,60,Sandy,2,1,Namibia/Windhoek,cyphostemma elephantopus,perennial,11,31,6,5,4,8
9547,30,50,90,60,70,Sandy loam,6,2,South Africa/Cape Town,cyphostemma elephantopus,perennial,12,36,7,6,5,9
9555,20,50,60,60,60,Sandy,2,2,Mexico/Cancun,aloe squarrosa,perennial,10,31,6,6,5,6
9567,25,50,80,30,70,Loamy,6,2,Mexico/Sonora,aquilegia desertorum,perennial,11,17,7,3,5,8
9568,20,60,90,40,80,Clay,6,4,Canada/Alberta,aquilegia desertorum,perennial,10,5,8,4,6,9
9569,15,70,100,50,90,Loamy,6,4,Australia/New South Wales,aquilegia desertorum,perennial,9,17,9,5,7,10
9570,10,80,100,60,100,Sandy,6,4,Russia/Altai Republic,aquilegia desertorum,perennial,8,31,10,6,8,10
9592,25,60,70,80,80,Sandy,2,4,Spain/Madrid,dianthus haematocalyx,perennial,11,31,8,8,6,7
9594,20,30,40,50,60,Sandy,2,2,France/Paris,dianthus haematocalyx,perennial,10,31,6,5,3,4
9595,25,40,50,60,70,Loamy,6,4,United States/New York,dianthus haematocalyx,perennial,11,17,7,6,4,5
9600,20,30,20,20,80,Loamy,6,2,Bolivia,discocactus insignis,perennial,10,17,8,2,3,2
9601,20,70,60,40,50,Sandy,2,2,Argentina,draba rigida,perennial,10,31,5,4,7,6
9603,18,75,50,70,80,Clay,6,2,France,draba rigida,perennial,9,5,8,7,8,5
9604,22,65,80,50,70,Loamy,6,2,Germany,draba rigida,perennial,10,17,7,5,6,8
9629,25,40,70,50,50,Loamy,6,2,USA/California,euphorbia cylindrifolia,perennial,11,17,5,5,4,7
9630,20,30,60,40,40,Loamy,6,2,India/Delhi,euphorbia cylindrifolia,perennial,10,17,4,4,3,6
9632,12,60,65,55,70,Sandy,6,2,Russia/Sakhalin,sakhalin knotweed,perennial,8,31,7,6,6,6
9633,18,70,75,65,80,Loamy,6,4,Russia/Sakhalin,sakhalin knotweed,perennial,9,17,8,6,7,8
9634,10,55,60,50,65,Sandy,6,2,Russia/Sakhalin,sakhalin knotweed,perennial,8,31,6,5,6,6
9638,24,75,95,85,85,Silt loam,6,4,Mauritius/Vacoas,mauritius hemp,perennial,10,40,8,8,8,10
9639,26,72,98,78,78,Clay loam,6,4,Mauritius/Curepipe,mauritius hemp,perennial,11,7,8,8,7,10
9640,23,68,92,75,72,Loamy sand,6,2,Mauritius/Quatre Bornes,mauritius hemp,perennial,10,18,7,8,7,9
9641,-10,40,30,20,60,Loamy,6,2,Russia/Siberia,siberian geranium,perennial,4,17,6,2,4,3
9642,-5,50,40,30,70,Loamy,6,2,Russia/Siberia,siberian geranium,perennial,5,17,7,3,5,4
9643,-15,30,20,10,50,Loamy,6,1,Russia/Siberia,siberian geranium,perennial,3,17,5,1,3,2
9644,-20,20,10,5,40,Loamy,6,1,Russia/Siberia,siberian geranium,perennial,2,17,4,0,2,1
9649,15,50,70,50,60,Sandy,6,2,Argentina,glottiphyllum linguiforme,perennial,9,31,6,5,5,7
9651,25,60,80,80,70,Sandy,2,1,Mexico/Mexico City,banded haworthie,perennial,11,31,7,8,6,8
9653,23,70,85,75,60,Sandy,2,2,United States/San Francisco,banded haworthie,perennial,10,31,6,8,7,8
9655,22,75,90,85,70,Sandy,2,2,Spain/Madrid,banded haworthie,perennial,10,31,7,8,8,9
9660,20,60,70,40,70,Loamy,6,4,Greece,stiff sunflower,perennial,10,17,7,4,6,7
9665,15,50,70,40,60,Loamy,6,1,New Zealand,erythronium montanum,perennial,9,17,6,4,5,7
9668,18,65,50,70,75,Loamy,6,2,Argentina/Buenos Aires,buenos aires pennywort,perennial,9,17,8,7,6,5
9669,22,75,65,75,80,Loamy,6,4,Argentina/Buenos Aires,buenos aires pennywort,perennial,10,17,8,8,8,6
9672,25,50,80,70,70,Sandy,6,2,USA/New York,plagiorhegma dubium,perennial,11,31,7,7,5,8
9680,19,80,85,65,75,Loamy,6,4,Netherlands/Amsterdam,lewisia pygmaea,perennial,9,17,8,6,8,8
9697,25,60,80,70,80,Sandy,2,4,Spain/Barcelona,narcissus romieuxii,perennial,11,31,8,7,6,8
9711,20,50,60,40,50,Loamy,6,4,Turkey/Istanbul,campanula raddeana,perennial,10,17,5,4,5,6
9714,22,75,90,70,65,Loamy,6,4,United States/New York,campanula raddeana,perennial,10,17,6,7,8,9
9716,15,65,60,50,70,Sandy,2,1,New Zealand,celmisia semicordata,perennial,9,31,7,5,6,6
9718,10,60,50,40,80,Loamy,6,2,New Zealand,celmisia semicordata,perennial,8,17,8,4,6,5
9741,15,70,60,20,60,Sandy,2,1,United States/California,coreopsis integrifolia,perennial,9,31,6,2,7,6
9742,18,80,70,30,70,Loamy,6,2,Canada/Toronto,coreopsis integrifolia,perennial,9,17,7,3,8,7
9743,20,75,80,40,80,Loamy,6,2,Australia/Sydney,coreopsis integrifolia,perennial,10,17,8,4,8,8
9744,22,70,90,50,90,Loamy,6,4,United Kingdom/London,coreopsis integrifolia,perennial,10,17,9,5,7,9
9745,25,65,95,60,95,Loamy,6,4,Germany/Berlin,coreopsis integrifolia,perennial,11,17,10,6,6,10
9751,12,50,60,70,60,Loamy,6,4,Turkey/Istanbul,crocus longiflorus,perennial,8,17,6,7,5,6
9753,10,45,50,80,70,Loamy,6,4,Netherlands/Amsterdam,crocus longiflorus,perennial,8,17,7,8,4,5
9754,15,60,65,55,50,Sandy,6,2,United Kingdom/London,crocus longiflorus,perennial,9,31,5,6,6,6
9755,8,40,40,90,75,Loamy,6,4,France/Paris,crocus longiflorus,perennial,7,17,8,9,4,4
9768,25,80,70,40,90,Loamy,6,4,Germany/Berlin,tricorn delphinium,perennial,11,17,9,4,8,7
9769,15,50,40,70,60,Sandy,6,2,Canada/Toronto,tricorn delphinium,perennial,9,31,6,7,5,4
9770,20,60,50,60,70,Loamy,6,4,Australia/Sydney,tricorn delphinium,perennial,10,17,7,6,6,5
9785,20,60,50,45,55,Loamy,6,2,Greece,variable-leaved wax,perennial,10,17,6,4,6,5
9786,25,70,60,80,60,Sandy,6,2,Australia/Sydney,drosera scorpioides,perennial,11,31,6,8,7,6
9787,20,75,70,90,65,Peaty,10,4,USA/Seattle,drosera scorpioides,perennial,10,26,6,9,8,7
9789,18,80,50,70,75,Sandy,10,4,Germany/Berlin,drosera scorpioides,perennial,9,31,8,7,8,5
9790,23,70,60,80,60,Peaty,6,2,France/Paris,drosera scorpioides,perennial,10,26,6,8,7,6
9820,19,60,80,90,50,Loamy,6,4,United States/New York,eurybia sibirica,perennial,9,17,5,9,6,8
9821,15,60,40,50,90,Loamy,6,4,China/Beijing,gentiana triflora,perennial,9,17,9,5,6,4
9822,18,70,60,60,80,Sandy,6,2,Japan/Tokyo,gentiana triflora,perennial,9,31,8,6,7,6
9824,25,80,80,80,70,Loamy,6,4,Brazil/Rio de Janeiro,gentiana triflora,perennial,11,17,7,8,8,8
9840,20,30,10,10,80,Loamy,2,2,Spain/Madrid,helianthemum canadense,perennial,10,17,8,1,3,1
9842,30,65,90,70,75,Sandy,2,1,Namibia,hoodia juice,perennial,12,31,8,7,6,9
9856,20,50,60,70,60,Loamy,6,4,Greece,iris verna,perennial,10,17,6,7,5,6
9857,25,70,80,80,70,Loamy,6,4,Italy/Rome,iris verna,perennial,11,17,7,8,7,8
9858,22,60,70,75,65,Clay,6,2,Spain/Madrid,iris verna,perennial,10,5,6,8,6,7
9888,20,60,70,50,50,Sandy,2,1,Mexico,physalis virginiana,perennial,10,31,5,5,6,7
9903,25,80,90,50,80,Clay,6,4,Australia/Sydney,abortive buttercup,perennial,11,5,8,5,8,9
9904,15,40,50,70,60,Sandy,2,2,Germany/Berlin,abortive buttercup,perennial,9,31,6,7,4,5
9922,30,50,90,60,60,Sandy,6,2,Mexico/Cancun,selenicereus testudo,perennial,12,31,6,6,5,9
9961,20,40,60,50,60,Sandy,6,1,South Africa/Cape Town,veltheimia bracteata,perennial,10,31,6,5,4,6
9965,19,55,65,55,60,Loamy,6,1,United Kingdom/London,veltheimia bracteata,perennial,9,17,6,6,6,6
9974,22,75,65,55,65,Clay,6,2,Spain/Madrid,viola grypoceras,perennial,10,5,6,6,8,6
9984,20,50,60,70,60,Loamy,6,2,Brazil/Rio de Janeiro,acaena inermis,perennial,10,17,6,7,5,6
9985,15,40,70,50,50,Sandy,2,1,Greece,acaena inermis,perennial,9,31,5,5,4,7
9988,20,50,80,60,60,Loamy,6,2,Argentina/Buenos Aires,furcraea parmentieri,perennial,10,17,6,6,5,8
10011,25,65,60,50,75,Loamy,6,4,United States/Seattle,heuchera pulchella,perennial,11,17,8,5,6,6
10013,28,60,90,40,70,Loamy,6,4,Australia/Sydney,heuchera pulchella,perennial,11,17,7,4,6,9
10016,25,70,100,80,80,Moist,6,4,India,whorled pennywort,perennial,11,21,8,8,7,10
10017,30,80,90,70,70,Moist,6,2,Sri Lanka,whorled pennywort,perennial,12,21,7,7,8,9
10018,28,75,95,70,80,Moist,6,4,Thailand,whorled pennywort,perennial,11,21,8,7,8,10
10020,20,60,80,70,70,Moist,6,2,Indonesia,whorled pennywort,perennial,10,21,7,7,6,8
10024,20,40,60,50,60,Sandy loam,6,2,Italy,iris hartwegii,perennial,10,36,6,5,4,6
10033,20,40,50,30,40,Clay,2,1,Australia/Sydney,yellow flowered justicia,perennial,10,5,4,3,4,5
10034,25,45,60,50,55,Loamy,6,2,USA/Miami,yellow flowered justicia,perennial,11,17,6,5,4,6
10046,22,60,80,50,70,Sandy,2,2,United States/California,monardella odoratissima,perennial,10,31,7,5,6,8
10048,20,50,70,60,70,Silt,6,2,Canada,monardella odoratissima,perennial,10,38,7,6,5,7
10050,18,55,75,50,70,Sandy,2,2,Australia,monardella odoratissima,perennial,9,31,7,5,6,8
10081,25,70,90,60,70,Loamy,6,2,United States/Florida,ruellia strepens,perennial,11,17,7,6,7,9
10082,28,75,95,70,75,Sandy,6,4,Mexico/Veracruz,ruellia strepens,perennial,11,31,8,7,8,10
10084,22,65,85,55,65,Clay,6,2,Australia/Sydney,ruellia strepens,perennial,10,5,6,6,6,8
10085,18,55,75,45,55,Sandy,6,1,South Africa/Cape Town,ruellia strepens,perennial,9,31,6,4,6,8
10091,25,50,80,40,60,Sandy,2,2,Mexico,sedum stahlii,perennial,11,31,6,4,5,8
10098,20,60,50,40,50,Sandy,2,1,United States/Tennessee,silene caroliniana,perennial,10,31,5,4,6,5
10099,23,68,75,60,65,Clayey,6,2,United States/Virginia,silene caroliniana,perennial,10,8,6,6,7,8
10112,25,65,70,50,55,Loamy,6,4,Brazil/Brasília,tavaresia barklyi,perennial,11,17,6,5,6,7
10113,35,75,90,70,70,Sandy,6,4,India/Mumbai,tavaresia barklyi,perennial,13,31,7,7,8,9
10114,20,50,60,40,45,Loamy,2,2,Mexico/Mexico City,tavaresia barklyi,perennial,10,17,4,4,5,6
10133,15,50,60,60,70,Clay,6,2,United States/New York,urtica cannabina,perennial,9,5,7,6,5,6
10174,20,70,70,70,80,Loamy,6,2,France,arnica latifolia,perennial,10,17,8,7,7,7
10192,20,70,80,60,50,Loamy,6,2,USA/California,beschorneria rigida,perennial,10,17,5,6,7,8
10193,18,75,60,70,55,Loamy,6,4,Australia/Sydney,beschorneria rigida,perennial,9,17,6,7,8,6
10194,22,65,75,55,45,Sandy,2,2,Spain/Barcelona,beschorneria rigida,perennial,10,31,4,6,6,8
10195,23,55,65,60,50,Loamy,6,4,South Africa/Cape Town,beschorneria rigida,perennial,10,17,5,6,6,6
10197,25,40,60,70,80,Loamy,6,4,Japan/Tokyo,campanula divaricata,perennial,11,17,8,7,4,6
10198,30,50,80,90,100,Loamy,6,4,India/Bangalore,campanula divaricata,perennial,12,17,10,9,5,8
10209,25,65,95,75,75,Sandy,6,2,Australia/Sydney,cattleya maxima,perennial,11,31,8,8,6,10
10224,19,50,70,70,65,Loamy,6,2,Russia,colchicum szovitsii,perennial,9,17,6,7,5,7
10233,18,75,50,70,80,Clay,6,4,Canada/Toronto,cystopteris protrusa,perennial,9,5,8,7,8,5
10240,20,60,80,70,70,Loamy,6,2,Mexico/Mexico City,delphinium hansenii,perennial,10,17,7,7,6,8
10247,20,55,70,50,65,Loamy,6,2,United States/Seattle,dodecatheon poeticum,perennial,10,17,6,5,6,7
10250,35,70,100,80,80,Loamy,6,4,France/Paris,dodecatheon poeticum,perennial,13,17,8,8,7,10
10274,22,65,85,75,65,Sandy,2,2,Argentina,espostoa guentheri,perennial,10,31,6,8,6,8
10277,30,60,70,90,70,Loamy,6,4,India/Mumbai,dichopogon strictus,perennial,12,17,7,9,6,7
10286,20,50,70,60,75,Sandy,2,1,South Africa/Cape Town,gibbaeum album,perennial,10,31,8,6,5,7
10288,30,70,90,80,65,Sandy,6,4,South Africa/Durban,gibbaeum album,perennial,12,31,6,8,7,9
10290,20,45,60,50,85,Loamy,6,1,South Africa/Port Elizabeth,gibbaeum album,perennial,10,17,8,5,4,6
10304,22,75,90,90,90,Loamy,6,4,Pakistan/Islamabad,fritillaria sewerzowii,perennial,10,17,9,9,8,9
10305,25,80,100,100,100,Loamy,6,4,China/Beijing,fritillaria sewerzowii,perennial,11,17,10,10,8,10
10306,18,60,80,50,75,Loamy,6,4,South Africa/Lachen,lachenalia pallida,perennial,9,17,8,5,6,8
10307,20,65,90,60,70,Sandy,6,2,South Africa/Cape Town,lachenalia pallida,perennial,10,31,7,6,6,9
10308,22,70,100,70,65,Loamy,6,4,South Africa/Durban,lachenalia pallida,perennial,10,17,6,7,7,10
10310,17,50,70,45,80,Sandy,2,1,South Africa/Pretoria,lachenalia pallida,perennial,9,31,8,4,5,7
10323,28,90,100,80,80,Loamy,6,4,South Africa/Cape Town,blood of the ashanti,perennial,11,17,8,8,9,10
10328,25,70,95,60,80,Sandy,6,4,South Africa,nerine humilis,perennial,11,31,8,6,7,10
10330,21,62,88,72,72,Sandy loam,6,2,South Africa,nerine humilis,perennial,10,36,7,7,6,9
10332,35,40,80,50,60,Sandy,2,1,United States,opuntia macrorhiza,perennial,13,31,6,5,4,8
10336,25,60,70,90,70,Loamy,6,4,China/Beijing,oxalis frutescens,perennial,11,17,7,9,6,7
10342,20,70,85,75,80,Sandy,6,4,United States/Utah,physaria bellii,perennial,10,31,8,8,7,8
10345,19,70,80,75,75,Loamy,6,2,United States/New Mexico,physaria bellii,perennial,9,17,8,8,7,8
10360,20,70,50,70,70,Loamy,6,4,United Kingdom/London,ranunculus calandrinioides,perennial,10,17,7,7,7,5
10399,20,55,70,60,65,Sandy,2,2,Italy/Rome,viola pedunculata,perennial,10,31,6,6,6,7
10417,30,80,90,60,60,Sandy,6,2,USA/Arizona,agave applanata,perennial,12,31,6,6,8,9
10424,18,55,70,60,60,Sandy Loam,2,1,South Africa,albuca bracteata,perennial,9,34,6,6,6,7
10428,20,80,70,70,60,Loamy,6,4,Australia,aloe zebrina,perennial,10,17,6,7,8,7
10441,20,70,60,50,60,Sandy,6,2,Australia/Sydney,aquilegia eximia,perennial,10,31,6,5,7,6
10443,30,90,80,70,80,Loamy,6,4,United States/New York,aquilegia eximia,perennial,12,17,8,7,9,8
10444,15,60,50,40,50,Clay,6,1,United Kingdom/London,aquilegia eximia,perennial,9,5,5,4,6,5
10455,20,30,40,50,60,Clay,6,2,India/Delhi,asclepias viridis,perennial,10,5,6,5,3,4
10477,20,50,60,70,60,Sandy,5,2,Kenya,sansevieria stuckyi,perennial,10,31,6,7,5,6
10493,30,50,90,40,60,Loamy,6,2,Australia/Sydney,solidago bicolor,perennial,12,17,6,4,5,9
10498,20,50,65,55,50,Sandy,6,2,South Africa/Johannesburg,stenandrium dulce,perennial,10,31,5,6,5,6
10512,12,55,65,70,75,Sandy,6,2,Canada/Vancouver,valeriana sitchensis,perennial,8,31,8,7,6,6
10517,20,40,70,30,30,Sandy,2,1,USA,xerophyllum tenax,perennial,10,31,3,3,4,7
10518,15,50,60,50,50,Sandy,6,2,Canada,xerophyllum tenax,perennial,9,31,5,5,5,6
10519,25,40,70,30,30,Loamy,6,2,Australia,xerophyllum tenax,perennial,11,17,3,3,4,7
10547,25,50,60,40,70,Loamy,6,2,South Africa/Cape Town,argyroderma congregatum,perennial,11,17,7,4,5,6
10548,20,60,50,30,80,Clay,6,4,Namibia/Windhoek,argyroderma congregatum,perennial,10,5,8,3,6,5
10549,15,70,40,20,90,Sandy,6,4,Namibia/Swakopmund,argyroderma congregatum,perennial,9,31,9,2,7,4
10550,10,80,30,10,100,Sandy,6,4,South Africa/Johannesburg,argyroderma congregatum,perennial,8,31,10,1,8,3
10560,21,45,70,55,55,Sandy,6,2,Argentina,babiana angustifolia,perennial,10,31,6,6,4,7
10580,10,30,40,40,40,Loamy,6,1,Greece,aquilegia buergeriana,perennial,8,17,4,4,3,4
10593,10,30,40,40,50,Sandy,2,1,New Zealand,celmisia bellidioides,perennial,8,31,5,4,3,4
10603,20,40,60,50,60,Clay,2,1,Canada/Ontario,cirsium texanum,perennial,10,5,6,5,4,6
10610,19,70,90,80,75,Loamy,6,2,Canada/Toronto,convallaria montana,perennial,9,17,8,8,7,9
10617,12,45,55,60,65,Sandy,6,2,Germany/Berlin,crocus fleischeri,perennial,8,31,6,6,4,6
10618,17,35,70,40,55,Loamy,6,4,Netherlands/Amsterdam,crocus fleischeri,perennial,9,17,6,4,4,7
10619,13,30,50,55,60,Sandy,6,2,France/Paris,crocus fleischeri,perennial,8,31,6,6,3,5
10620,14,55,65,45,50,Loamy,6,4,Switzerland/Zurich,crocus fleischeri,perennial,8,17,5,4,6,6
10624,20,55,60,50,65,Loamy,6,4,Netherlands/Amsterdam,mirabile cyclamen,perennial,10,17,6,5,6,6
10625,18,50,40,30,60,Loamy,6,4,United Kingdom/London,mirabile cyclamen,perennial,9,17,6,3,5,4
10652,30,40,90,60,60,Sandy,2,1,United States/Arizona,eriogonum compositum,perennial,12,31,6,6,4,9
10687,20,50,70,60,80,Sandy,6,4,Italy/Rome,hedysarum coronarium,perennial,10,31,8,6,5,7
10688,30,80,90,50,60,Loamy,6,2,France/Paris,hedysarum coronarium,perennial,12,17,6,5,8,9
10696,20,50,70,70,60,Sandy,6,4,China/Beijing,eastern elecampane,perennial,10,31,6,7,5,7
10697,25,60,80,80,70,Loamy,6,2,Japan/Tokyo,eastern elecampane,perennial,11,17,7,8,6,8
10712,20,65,90,75,75,Sandy,2,2,Namibia/Windhoek,lithops dinteri,perennial,10,31,8,8,6,9
10714,23,72,98,78,78,Sandy,2,2,Namibia/Windhoek,lithops dinteri,perennial,10,31,8,8,7,10
10725,20,50,70,80,70,Loamy,6,4,Netherlands/Amsterdam,hosta longissima,perennial,10,17,7,8,5,7
10731,20,40,70,50,70,Loamy,6,2,Scotland/Glasgow,catnip govaniana,perennial,10,17,7,5,4,7
