temperature,hydrometry_rate,sunshine_rate,rainfall,humidity_rate,soil_type,moisture,water_level,suitable_plantation_location,seed_name,plant_name
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,evergreen bugloss,perennial
20,30,10,10,80,Loamy,6,2,Greece,evergreen bugloss,perennial
20,60,80,70,70,Loamy,6,4,China/Beijing,long-leaved lungwort,perennial
18,65,75,75,75,Loamy,6,2,Germany/Berlin,long-leaved lungwort,perennial
22,70,85,70,70,Loamy,6,4,United States/New York,long-leaved lungwort,perennial
21,75,90,65,65,Loamy,6,4,Japan/Tokyo,long-leaved lungwort,perennial
19,60,70,80,80,Loamy,6,4,France/Paris,long-leaved lungwort,perennial
15,50,60,70,70,Loamy,6,4,Italy/Rome,squill false hyacinth,perennial
20,60,70,80,80,Sandy,6,2,Spain/Madrid,squill false hyacinth,perennial
25,70,80,90,90,Clay,6,4,France/Paris,squill false hyacinth,perennial
15,50,60,70,70,Loamy,6,4,Germany/Berlin,squill false hyacinth,perennial
20,60,70,80,80,Sandy,6,2,United Kingdom/London,squill false hyacinth,perennial
15,60,50,50,60,Loamy,6,2,China/Beijing,variegated aconite,perennial
12,55,40,60,70,Sandy,6,2,Japan/Tokyo,variegated aconite,perennial
18,65,60,70,75,Loamy,6,4,India/Bangalore,variegated aconite,perennial
14,50,30,40,60,Loamy,6,2,Brazil/Rio de Janeiro,variegated aconite,perennial
10,45,20,30,55,Loamy,6,2,Greece,variegated aconite,perennial
25,60,80,70,70,Loamy,6,4,China/Beijing,rue-leaved botrych,perennial
20,50,70,60,60,Sandy,6,2,Japan/Tokyo,rue-leaved botrych,perennial
25,60,80,70,70,Loamy,6,4,India/Bangalore,rue-leaved botrych,perennial
20,50,70,60,60,Sandy,6,2,Brazil/Rio de Janeiro,rue-leaved botrych,perennial
20,30,10,10,80,Loamy,6,2,Greece,rue-leaved botrych,perennial
20,50,60,70,70,Loamy,6,2,United States/New York,orange hawkweed,perennial
25,60,70,80,80,Sandy,6,4,Germany/Berlin,orange hawkweed,perennial
20,40,50,60,60,Loamy,6,2,France/Paris,orange hawkweed,perennial
25,50,60,70,70,Sandy,6,4,United Kingdom/London,orange hawkweed,perennial
20,60,70,80,80,Loamy,6,2,Australia/Sydney,orange hawkweed,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,mimic luteus,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,mimic luteus,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,mimic luteus,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,mimic luteus,perennial
20,30,10,10,80,Loamy,6,2,Greece,mimic luteus,perennial
15,65,60,80,70,Loamy,6,2,United Kingdom/London,butterbur,perennial
18,70,65,85,75,Clay,6,4,Germany/Berlin,butterbur,perennial
20,75,70,90,80,Silty,6,4,Canada/Toronto,butterbur,perennial
22,80,75,95,85,Loamy,6,4,United States/New York,butterbur,perennial
25,85,80,100,90,Loamy,6,4,Australia/Sydney,butterbur,perennial
15,50,70,60,60,Sandy,2,2,United States/New York,rock cinquefoil,perennial
20,60,80,70,70,Loamy,6,4,Canada/Toronto,rock cinquefoil,perennial
25,70,90,80,80,Sandy,6,4,Australia/Sydney,rock cinquefoil,perennial
18,55,75,65,65,Loamy,6,2,Germany/Berlin,rock cinquefoil,perennial
22,65,85,75,75,Sandy,6,4,France/Paris,rock cinquefoil,perennial
20,60,80,70,70,Sandy,2,2,China/Beijing,trientale,perennial
25,70,100,80,80,Loamy,6,4,India/New Delhi,trientale,perennial
15,50,70,60,60,Clay,6,2,United States/Kansas City,trientale,perennial
22,65,90,75,75,Loamy,6,4,Russia/Moscow,trientale,perennial
18,55,75,65,65,Sandy,2,2,Australia/Sydney,trientale,perennial
25,60,70,50,40,Loamy,6,4,Germany/Berlin,crest veronica,perennial
20,45,60,40,35,Sandy,2,2,France/Paris,crest veronica,perennial
30,70,80,60,50,Loamy,6,4,United States/New York,crest veronica,perennial
15,35,40,30,25,Loamy,6,2,Australia/Sydney,crest veronica,perennial
25,55,70,45,35,Loamy,6,4,Canada/Toronto,crest veronica,perennial
25,70,100,80,80,Loamy,6,4,Canada/Toronto,four-cornered fireweed,perennial
20,60,80,70,70,Sandy,2,2,United States/Seattle,four-cornered fireweed,perennial
25,70,100,80,80,Loamy,6,4,Russia/Moscow,four-cornered fireweed,perennial
20,60,80,70,70,Sandy,2,2,Norway/Oslo,four-cornered fireweed,perennial
20,30,10,10,80,Loamy,6,2,Sweden/Stockholm,four-cornered fireweed,perennial
15,50,60,50,60,Well-drained,6,2,Netherlands/Amsterdam,papery narcissus,perennial
20,60,70,60,70,Loamy,6,2,England/London,papery narcissus,perennial
25,70,80,70,80,Sandy,6,4,France/Paris,papery narcissus,perennial
15,50,60,50,60,Well-drained,6,2,Germany/Berlin,papery narcissus,perennial
20,60,70,60,70,Loamy,6,2,Italy/Rome,papery narcissus,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,silvery paronych,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,silvery paronych,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,silvery paronych,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,silvery paronych,perennial
20,30,10,10,80,Loamy,6,2,Greece,silvery paronych,perennial
20,50,70,60,70,Sandy,6,2,China/Beijing,silver potentilla,perennial
18,60,75,65,75,Loamy,6,4,United States/New York,silver potentilla,perennial
22,45,80,55,60,Loamy,6,2,United Kingdom/London,silver potentilla,perennial
19,55,65,70,70,Loamy,6,4,Canada/Toronto,silver potentilla,perennial
17,65,70,75,75,Sandy,6,2,Australia/Sydney,silver potentilla,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,small valerian,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,small valerian,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,small valerian,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,small valerian,perennial
20,30,10,10,80,Loamy,6,2,Greece,small valerian,perennial
20,50,70,60,60,Loamy,6,2,Germany/Berlin,woodruff,perennial
18,55,65,55,55,Loamy,6,2,France/Paris,woodruff,perennial
22,60,75,65,65,Loamy,6,2,United Kingdom/London,woodruff,perennial
25,65,80,70,70,Loamy,6,4,United States/New York,woodruff,perennial
20,50,70,60,60,Loamy,6,2,Canada/Toronto,woodruff,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,alternate-leaved dorin,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,alternate-leaved dorin,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,alternate-leaved dorin,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,alternate-leaved dorin,perennial
20,30,10,10,80,Loamy,6,2,Greece,alternate-leaved dorin,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,short stem carnation,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,short stem carnation,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,short stem carnation,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,short stem carnation,perennial
20,30,10,10,80,Loamy,6,2,Greece,short stem carnation,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,honkenia false purslane,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,honkenia false purslane,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,honkenia false purslane,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,honkenia false purslane,perennial
20,30,10,10,80,Loamy,6,2,Greece,honkenia false purslane,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,obtuse-leaved patience,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,obtuse-leaved patience,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,obtuse-leaved patience,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,obtuse-leaved patience,perennial
20,30,10,10,80,Loamy,6,2,Greece,obtuse-leaved patience,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,broad-leaved berle,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,broad-leaved berle,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,broad-leaved berle,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,broad-leaved berle,perennial
20,30,10,10,80,Loamy,6,2,Greece,broad-leaved berle,perennial
18,60,50,60,70,Sandy,6,4,Canada/Vancouver,seaside kelp,perennial
20,65,60,70,75,Sandy,6,4,United States/San Francisco,seaside kelp,perennial
22,70,70,80,80,Sandy,6,4,Australia/Sydney,seaside kelp,perennial
15,50,40,60,60,Sandy,6,2,United Kingdom/London,seaside kelp,perennial
18,60,50,60,70,Sandy,6,4,New Zealand/Auckland,seaside kelp,perennial
25,60,80,70,70,Loamy,6,4,China/Beijing,common circeus,perennial
20,50,70,60,60,Sandy,6,2,Japan/Tokyo,common circeus,perennial
25,60,80,70,70,Loamy,6,4,India/Bangalore,common circeus,perennial
20,50,70,60,60,Sandy,6,2,Brazil/Rio de Janeiro,common circeus,perennial
20,40,30,20,70,Loamy,6,2,Greece,common circeus,perennial
15,60,40,40,70,Loamy,6,2,Netherlands/Amsterdam,small crocus,perennial
20,70,60,60,80,Sandy,6,4,France/Paris,small crocus,perennial
10,50,30,50,70,Loamy,6,2,United Kingdom/London,small crocus,perennial
15,60,40,40,70,Sandy,6,2,Germany/Berlin,small crocus,perennial
10,50,30,50,70,Loamy,6,2,Canada/Toronto,small crocus,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,two-leaved maianthemum,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,two-leaved maianthemum,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,two-leaved maianthemum,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,two-leaved maianthemum,perennial
20,30,10,10,80,Loamy,6,2,Greece,two-leaved maianthemum,perennial
25,60,80,70,80,Loamy,6,4,China/Beijing,fistulous oenanthus,perennial
30,70,90,60,70,Sandy,6,4,Australia/Sydney,fistulous oenanthus,perennial
20,80,70,80,80,Loamy,6,2,India/Bangalore,fistulous oenanthus,perennial
25,60,80,70,70,Sandy,6,4,Brazil/Rio de Janeiro,fistulous oenanthus,perennial
20,30,10,10,80,Loamy,6,2,Greece,fistulous oenanthus,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,river pigeon,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,river pigeon,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,river pigeon,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,river pigeon,perennial
20,30,10,10,80,Loamy,6,2,Greece,river pigeon,perennial
30,70,90,100,80,Loamy,6,4,India/Mumbai,laxmann's mallet,perennial
25,60,80,70,70,Sandy,2,2,Australia/Sydney,laxmann's mallet,perennial
20,70,100,80,80,Loamy,6,4,China/Beijing,laxmann's mallet,perennial
25,60,80,70,70,Sandy,2,2,Japan/Tokyo,laxmann's mallet,perennial
25,30,10,10,80,Loamy,6,2,Brazil/Rio de Janeiro,laxmann's mallet,perennial
25,60,80,70,70,Loamy,6,2,United States/New York,painted arum,perennial
20,50,70,60,60,Sandy,6,2,United Kingdom/London,painted arum,perennial
25,60,80,70,70,Loamy,6,2,Canada/Toronto,painted arum,perennial
20,50,70,60,60,Sandy,6,2,Australia/Sydney,painted arum,perennial
20,40,60,50,50,Sandy,6,2,South Africa/Cape Town,painted arum,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,euphorbia hyberna,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,euphorbia hyberna,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,euphorbia hyberna,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,euphorbia hyberna,perennial
20,30,10,10,80,Loamy,6,2,Greece,euphorbia hyberna,perennial
25,70,80,50,70,Loamy,6,4,China/Beijing,goat's-rue,perennial
20,60,70,60,60,Sandy,6,2,Japan/Tokyo,goat's-rue,perennial
22,65,75,55,65,Loamy,6,2,India/Bangalore,goat's-rue,perennial
18,55,60,70,60,Sandy,6,2,Brazil/Rio de Janeiro,goat's-rue,perennial
16,50,55,80,50,Loamy,6,2,Greece,goat's-rue,perennial
22,75,60,100,90,Peaty,6,4,Australia/Sydney,silky frond fern,perennial
20,65,55,90,80,Sandy,6,2,New Zealand/Wellington,silky frond fern,perennial
24,70,70,80,85,Loamy,6,4,South Africa/Cape Town,silky frond fern,perennial
18,60,50,70,75,Peaty,6,2,United States/Seattle,silky frond fern,perennial
21,70,65,75,80,Loamy,6,4,United Kingdom/London,silky frond fern,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,pirole with round leaves,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,pirole with round leaves,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,pirole with round leaves,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,pirole with round leaves,perennial
20,30,10,10,80,Loamy,6,2,Greece,pirole with round leaves,perennial
20,70,60,50,70,Loamy,6,4,USA/New York,marsh sowthistle,perennial
25,80,70,60,75,Sandy,6,2,Germany/Berlin,marsh sowthistle,perennial
22,75,65,55,72,Clay,6,4,Australia/Sydney,marsh sowthistle,perennial
18,68,55,50,70,Loamy,6,2,Canada/Toronto,marsh sowthistle,perennial
23,78,68,58,74,Sandy,6,4,France/Paris,marsh sowthistle,perennial
15,60,50,60,70,Loamy,6,4,United States/New York,tuber comfrey,perennial
20,70,60,50,80,Loamy,6,4,Germany/Berlin,tuber comfrey,perennial
25,80,70,40,90,Loamy,6,4,Australia/Sydney,tuber comfrey,perennial
18,65,55,55,75,Loamy,6,4,Canada/Toronto,tuber comfrey,perennial
22,75,65,45,85,Loamy,6,4,France/Paris,tuber comfrey,perennial
20,50,70,60,60,Sandy,2,2,Turkey/Istanbul,shepherdess thyme,perennial
25,60,80,70,70,Loamy,6,4,France/Paris,shepherdess thyme,perennial
15,40,50,50,50,Loamy,6,2,Italy/Rome,shepherdess thyme,perennial
20,50,70,60,60,Loamy,6,2,Spain/Madrid,shepherdess thyme,perennial
25,60,80,70,70,Loamy,6,4,Germany/Berlin,shepherdess thyme,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,vulnerary anthyllid,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,vulnerary anthyllid,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,vulnerary anthyllid,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,vulnerary anthyllid,perennial
20,30,10,10,80,Loamy,6,2,Greece,vulnerary anthyllid,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,opposite-leaved dorin,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,opposite-leaved dorin,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,opposite-leaved dorin,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,opposite-leaved dorin,perennial
20,30,10,10,80,Loamy,6,2,Greece,opposite-leaved dorin,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,coral root,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,coral root,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,coral root,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,coral root,perennial
20,30,10,10,80,Loamy,6,2,Greece,coral root,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,seguier spurge,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,seguier spurge,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,seguier spurge,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,seguier spurge,perennial
20,30,10,10,80,Loamy,6,2,Greece,seguier spurge,perennial
25,70,100,80,80,Loamy,6,4,Croatia,gladiolus illyricus,perennial
20,60,80,70,70,Sandy,2,2,Albania,gladiolus illyricus,perennial
25,70,100,80,80,Loamy,6,4,Bosnia and Herzegovina,gladiolus illyricus,perennial
20,60,80,70,70,Sandy,2,2,Montenegro,gladiolus illyricus,perennial
20,30,10,10,80,Loamy,6,2,Serbia,gladiolus illyricus,perennial
20,50,70,60,60,Loamy,6,2,Greece,omphalodes,perennial
25,70,80,80,80,Loamy,6,4,Turkey,omphalodes,perennial
20,60,70,70,70,Loamy,6,2,Spain,omphalodes,perennial
25,70,80,80,80,Loamy,6,4,France,omphalodes,perennial
20,60,70,70,70,Loamy,6,2,Italy,omphalodes,perennial
25,60,80,70,60,Sandy,2,2,United States/California,paronych in head,perennial
20,70,90,80,70,Loamy,6,4,Australia/Sydney,paronych in head,perennial
25,60,80,70,60,Sandy,2,2,United Kingdom/London,paronych in head,perennial
20,70,90,80,70,Loamy,6,4,Canada/Toronto,paronych in head,perennial
20,30,10,10,80,Loamy,6,2,Germany/Berlin,paronych in head,perennial
22,65,75,70,70,Sandy,6,2,United Kingdom/London,english stonecrop,perennial
20,60,70,65,65,Loamy,6,2,United States/New York,english stonecrop,perennial
25,70,80,75,75,Sandy,6,4,Canada/Toronto,english stonecrop,perennial
22,65,75,70,70,Loamy,6,2,Australia/Sydney,english stonecrop,perennial
20,60,70,65,65,Sandy,6,2,Germany/Berlin,english stonecrop,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,aquatic pimpernel,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,aquatic pimpernel,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,aquatic pimpernel,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,aquatic pimpernel,perennial
20,30,10,10,80,Loamy,6,2,Greece,aquatic pimpernel,perennial
15,70,50,60,80,Sandy,6,4,Switzerland,alpine milkvetch,perennial
12,60,40,70,70,Sandy,2,2,Austria,alpine milkvetch,perennial
10,50,30,80,60,Loamy,6,4,Italy,alpine milkvetch,perennial
8,40,20,90,50,Loamy,2,2,France,alpine milkvetch,perennial
5,30,10,100,40,Sandy,2,1,Germany,alpine milkvetch,perennial
20,60,80,70,70,Loamy,6,2,China/Beijing,cardamine with radish leaves,perennial
18,65,75,65,75,Sandy,6,2,Germany/Berlin,cardamine with radish leaves,perennial
22,70,85,75,70,Loamy,6,4,France/Paris,cardamine with radish leaves,perennial
20,55,90,60,65,Loamy,6,2,United States/New York,cardamine with radish leaves,perennial
19,60,75,65,70,Sandy,6,2,Australia/Sydney,cardamine with radish leaves,perennial
20,60,80,70,70,Sandy,2,2,China/Beijing,black knapweed,perennial
25,70,100,80,80,Loamy,6,4,Japan/Tokyo,black knapweed,perennial
20,60,80,70,70,Sandy,2,2,India/Bangalore,black knapweed,perennial
25,70,100,80,80,Loamy,6,4,Brazil/Rio de Janeiro,black knapweed,perennial
20,30,10,10,80,Loamy,6,2,Greece,black knapweed,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,stemless cissis,perennial
30,60,90,70,70,Loamy,6,4,Brazil/Rio de Janeiro,stemless cissis,perennial
20,50,80,60,60,Sandy,2,2,Australia/Sydney,stemless cissis,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,stemless cissis,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,stemless cissis,perennial
25,80,50,90,85,Swampy,14,4,United States/Florida,swamp geranium,perennial
30,75,60,85,80,Swampy,14,4,Canada/Ontario,swamp geranium,perennial
27,70,55,80,75,Swampy,14,4,Netherlands/Amsterdam,swamp geranium,perennial
28,75,60,85,80,Swampy,14,4,Australia/Sydney,swamp geranium,perennial
26,70,55,80,75,Swampy,14,4,Japan/Osaka,swamp geranium,perennial
15,60,70,60,70,Loamy,6,2,Spain/Pyrenees,hormin of the pyrenees,perennial
18,65,75,65,75,Loamy,6,2,France/Pyrenees,hormin of the pyrenees,perennial
20,70,80,70,80,Loamy,6,4,Italy/Pyrenees,hormin of the pyrenees,perennial
22,75,85,75,85,Loamy,6,4,Andorra/Pyrenees,hormin of the pyrenees,perennial
25,80,90,80,90,Loamy,6,4,Portugal/Pyrenees,hormin of the pyrenees,perennial
15,50,60,70,60,Sandy loam,6,2,Spain,iberis of the rocks,perennial
20,55,70,60,70,Sandy loam,6,2,Italy,iberis of the rocks,perennial
18,60,65,65,65,Loamy,6,2,France,iberis of the rocks,perennial
22,55,75,50,75,Loamy,6,2,Germany,iberis of the rocks,perennial
16,45,55,80,55,Sandy,6,2,Portugal,iberis of the rocks,perennial
20,50,60,40,60,Loamy,6,4,China/Beijing,common gromwell,perennial
18,55,70,50,65,Loamy,6,4,Japan/Tokyo,common gromwell,perennial
22,45,80,60,70,Loamy,6,4,India/Bangalore,common gromwell,perennial
20,40,70,55,75,Loamy,6,4,Brazil/Rio de Janeiro,common gromwell,perennial
18,50,60,45,70,Loamy,6,4,Greece,common gromwell,perennial
25,80,60,70,60,Sandy,6,4,China/Beijing,amphibious knotweed,perennial
20,70,50,80,70,Loamy,6,4,Japan/Tokyo,amphibious knotweed,perennial
25,80,60,70,60,Sandy,6,4,India/Bangalore,amphibious knotweed,perennial
20,70,50,80,70,Loamy,6,4,Brazil/Rio de Janeiro,amphibious knotweed,perennial
20,50,40,90,50,Loamy,6,4,Greece,amphibious knotweed,perennial
20,60,80,70,70,Loamy,6,2,China/Beijing,common clover,perennial
25,70,100,80,80,Sandy,2,4,United States/New York,common clover,perennial
15,50,60,60,70,Loamy,6,2,Canada/Toronto,common clover,perennial
18,55,70,75,75,Clay,6,2,Australia/Sydney,common clover,perennial
22,65,90,85,85,Sandy,6,4,Germany/Berlin,common clover,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,red cephalanther,perennial
20,60,80,70,70,Sandy,2,2,Japan/Tokyo,red cephalanther,perennial
25,70,100,80,80,Loamy,6,4,India/Bangalore,red cephalanther,perennial
20,60,80,70,70,Sandy,2,2,Brazil/Rio de Janeiro,red cephalanther,perennial
20,30,10,10,80,Loamy,6,2,Greece,red cephalanther,perennial
15,60,40,60,70,Loamy,6,2,Canada/Toronto,northern bedstraw,perennial
12,55,30,50,65,Sandy,6,1,Germany/Berlin,northern bedstraw,perennial
10,50,20,40,60,Loamy,6,1,Sweden/Stockholm,northern bedstraw,perennial
14,58,35,55,68,Sandy,6,2,United Kingdom/London,northern bedstraw,perennial
16,62,45,65,72,Loamy,6,2,United States/New York,northern bedstraw,perennial
22,65,70,60,70,Sandy,6,2,Spain/Madrid,jasione perennial,perennial
20,60,65,70,75,Loamy,6,2,France/Paris,jasione perennial,perennial
25,70,75,80,80,Clay,6,4,Italy/Rome,jasione perennial,perennial
18,55,60,50,65,Loamy,6,2,Germany/Berlin,jasione perennial,perennial
23,68,72,75,78,Sandy,6,2,United Kingdom/London,jasione perennial,perennial
25,60,80,50,70,Loamy,6,2,China/Beijing,mallow alcea,perennial
20,50,70,60,60,Sandy,2,2,Japan/Tokyo,mallow alcea,perennial
30,70,90,70,70,Loamy,6,4,India/Bangalore,mallow alcea,perennial
25,60,80,50,70,Loamy,6,2,Brazil/Rio de Janeiro,mallow alcea,perennial
25,40,60,40,80,Loamy,6,2,Greece,mallow alcea,perennial
25,70,100,80,80,Loamy,6,4,China/Beijing,callitriche aquatique,perennial
20,60,80,70,70,Sandy,6,2,United States/Florida,callitriche aquatique,perennial
25,70,100,80,80,Loamy,6,4,Australia/Sydney,callitriche aquatique,perennial
20,60,80,70,70,Sandy,6,2,Canada/Toronto,callitriche aquatique,perennial
20,30,10,10,80,Loamy,6,2,Netherlands/Amsterdam,callitriche aquatique,perennial
25,70,100,80,80,Loamy,6,4,France/Corydale,corydale creuse,perennial
20,60,80,70,70,Sandy,2,2,France/Corydale,corydale creuse,perennial
25,70,100,80,80,Loamy,6,4,France/Corydale,corydale creuse,perennial
20,60,80,70,70,Sandy,2,2,France/Corydale,corydale creuse,perennial
20,30,10,10,80,Loamy,6,2,France/Corydale,corydale creuse,perennial
25,70,100,80,80,Loamy,6,4,France,dauphinelle staphisaigre,perennial
22,65,90,75,75,Loamy,6,2,Italy,dauphinelle staphisaigre,perennial
